,player_id,full_name,birth_date,born,height,weight,nationality,position,shoots,college,high_school,career_length,link,G,PTS,AST,FG%,FT%,WS,TRB,FG3%,eFG%,PER
3535,murphca01,Calvin Murphy,"May 9 , 1948","Norwalk, Connecticut us",175,74,us,Point Guard and Shooting Guard,Right,Niagara University,"Norwalk in Norwalk, Connecticut",13 years,https://www.basketball-reference.com/players/m/murphca01.html,1002.0,17.9,4.4,48.2,89.2,84.1,2.1,13.9,48.3,18.0
3536,mcnamjo01,Joe McNamee,"September 24 , 1926","San Francisco, California us",198,95,us,Small Forward,Right,San Francisco,"Saint Ignatius in San Francisco, California",2 years,https://www.basketball-reference.com/players/m/mcnamjo01.html,118.0,2.4,0.5,29.8,62.0,-1.3,2.0,,,6.1
3537,marcisa01,Šarūnas Marčiulionis,"June 13 , 1964","Kaunas, Lithuania lt",196,90,lt,Shooting Guard and Small Forward,Left,,,7 years,https://www.basketball-reference.com/players/m/marcisa01.html,363.0,12.8,2.2,50.5,76.8,20.0,2.3,36.9,52.6,16.7
3538,jackslu01,Luke Jackson,"October 31 , 1941","San Marcos, Texas us",206,108,us,Power Forward and Center,Right,University of Texas Rio Grande Valley,"Morehouse in Bastrop, Louisiana",8 years,https://www.basketball-reference.com/players/j/jackslu01.html,522.0,9.9,1.6,41.5,72.2,22.3,8.8,,,12.7
3539,moslegl01,Glenn Mosley,"December 26 , 1955","Newark, New Jersey us",203,88,us,Power Forward,Right,Seton Hall,,2 years,https://www.basketball-reference.com/players/m/moslegl01.html,32.0,3.1,0.7,40.9,57.8,0.2,2.2,,,11.2
3540,onimi01,Miye Oni,"August 4 , 1997","Los Angeles, California us",196,93,us,Shooting Guard and Small Forward,Right,Yale,"Viewpoint in Calabasas, California",,https://www.basketball-reference.com/players/o/onimi01.html,80.0,1.8,0.5,35.0,75.0,1.0,1.4,33.0,48.6,6.6
3541,colembe01,Ben Coleman,"November 14 , 1961","Minneapolis, Minnesota us",206,106,us,Power Forward and Center,Right,"Colleges: Minnesota , Maryland","North Community in Minneapolis, Minnesota",5 years,https://www.basketball-reference.com/players/c/colembe01.html,227.0,6.6,0.6,51.6,75.9,5.0,4.1,0.0,51.6,12.3
3542,loganhe01,Henry Logan,"March 14 , 1946","Asheville, North Carolina us",183,81,us,Shooting Guard and Point Guard,Right,Western Carolina University,"Stephens-Lee in Asheville, North Carolina",3 years,https://www.basketball-reference.com/players/l/loganhe01.html,108.0,11.6,2.3,46.6,70.5,5.6,3.5,14.3,46.7,13.7
3543,thomake01,Kenny Thomas,"July 25 , 1977","Atlanta, Georgia us",201,118,us,Power Forward,Right,New Mexico,"Albuquerque in Albuquerque, New Mexico",11 years,https://www.basketball-reference.com/players/t/thomake01.html,632.0,9.3,1.5,46.5,69.9,31.2,6.9,24.4,47.1,13.9
3544,alexaga01,Gary Alexander,"November 1 , 1969","Jacksonville, Florida us",201,108,us,Power Forward,Right,South Florida,"William M. Raines in Jacksonville, Florida",1 year,https://www.basketball-reference.com/players/a/alexaga01.html,11.0,1.7,0.2,57.1,33.3,0.0,1.4,,57.1,8.6
3545,harrilu01,Lucious Harris,"December 18 , 1970","Los Angeles, California us",196,86,us,Shooting Guard and Point Guard,Right,Cal State Long Beach,"Cleveland in Los Angeles, California",12 years,https://www.basketball-reference.com/players/h/harrilu01.html,800.0,7.2,1.4,42.6,79.0,28.7,2.3,34.8,46.5,12.8
3546,edwarca01,Carsen Edwards,"March 12 , 1998","Houston, Texas us",180,90,us,Shooting Guard,Right,Purdue,"Atascocita in Atascocita, Texas",,https://www.basketball-reference.com/players/e/edwarca01.html,72.0,3.7,0.7,36.4,75.8,0.3,1.1,29.7,45.0,8.1
3547,bateeme01,Mengke Bateer,"November 20 , 1975","Beijing, China cn",211,131,cn,Center,Right,,,3 years,https://www.basketball-reference.com/players/b/bateeme01.html,46.0,3.4,0.6,39.1,74.4,-0.1,2.5,33.3,40.7,6.4
3548,hassejo01,Joe Hassett,"September 11 , 1955","Providence, Rhode Island us",196,81,us,Shooting Guard,Right,Providence,"La Salle Academy in Providence, Rhode Island",6 years,https://www.basketball-reference.com/players/h/hassejo01.html,292.0,5.9,1.3,42.1,86.1,6.4,1.1,33.6,47.8,12.9
3549,chrisra01,Rakeem Christmas,"December 1 , 1991","Irvington, New Jersey us",206,113,us,Power Forward,Right,Syracuse,"High Schools: Northeast Catholic in Philadelphia, Pennsylvania , Academy of the New Church in Bryn Athyn, Pennsylvania",2 years,https://www.basketball-reference.com/players/c/chrisra01.html,30.0,2.1,0.1,46.7,72.4,0.5,1.9,,46.7,11.0
3550,brewero01,Ron Brewer,"July 16 , 1955","Fort Smith, Arkansas us",193,81,us,Shooting Guard,Right,"Colleges: University of Arkansas-Fort Smith , Arkansas","Northside in Fort Smith, Arkansas",8 years,https://www.basketball-reference.com/players/b/brewero01.html,501.0,11.9,1.8,45.9,82.4,17.3,1.9,24.8,46.2,13.0
3551,spellom01,Omari Spellman,"July 21 , 1997","Cleveland, Ohio us",203,111,us,Center and Power Forward,Right,Villanova,"St. Thomas More School in Oakdale, Connecticut",,https://www.basketball-reference.com/players/s/spellom01.html,95.0,6.8,1.0,41.7,76.6,2.4,4.3,36.6,49.8,13.4
3552,markkla01,Lauri Markkanen,"May 22 , 1997","Vantaa, Finland fi",216,108,fi,Power Forward and Small Forward,Right,Arizona,"Helsinki Academy in Helsinki, Finland",,https://www.basketball-reference.com/players/m/markkla01.html,492.0,18.9,1.5,45.8,87.1,36.7,7.1,37.0,54.7,17.7
3553,snydeki01,Kirk Snyder,"June 5 , 1983","Los Angeles, California us",198,102,us,"Small Forward, Shooting Guard, and Power Forward",Right,Nevada,"Upland in Upland, California",4 years,https://www.basketball-reference.com/players/s/snydeki01.html,211.0,6.3,1.1,43.8,69.9,4.5,2.3,32.7,47.9,12.4
3554,willifr01,Freeman Williams,"May 15 , 1956","Los Angeles, California us",193,86,us,Shooting Guard,Right,Portland State,"Manual Arts in Los Angeles, California",6 years,https://www.basketball-reference.com/players/w/willifr01.html,323.0,14.7,1.6,46.7,82.4,10.0,1.6,33.1,48.2,17.9
3555,nordgje01,Jeff Nordgaard,"February 23 , 1973","Dawson, Minnesota us",201,102,us,Power Forward,Right,Green Bay,"Dawson-Boyd in Dawson, Minnesota",1 year,https://www.basketball-reference.com/players/n/nordgje01.html,13.0,1.4,0.2,27.8,88.9,0.0,1.1,,27.8,11.6
3556,keysra01,Randolph Keys,"April 19 , 1966","Collins, Mississippi us",201,88,us,Small Forward,Right,Southern Miss,"Collins in Collins, Mississippi",5 years,https://www.basketball-reference.com/players/k/keysra01.html,241.0,5.2,0.8,42.5,72.1,2.3,2.3,27.2,44.1,10.3
3557,ingelto01,Tom Ingelsby,"February 12 , 1951","Philadelphia, Pennsylvania us",190,81,us,Point Guard,Right,Villanova,"Cardinal O'Hara in Springfield, Pennsylvania",3 years,https://www.basketball-reference.com/players/i/ingelto01.html,75.0,3.2,1.0,42.4,77.3,0.8,1.3,20.0,42.6,11.0
3558,ratkoge01,George Ratkovicz,"November 13 , 1922","Chicago, Illinois us",198,99,us,Power Forward,Right,,,6 years,https://www.basketball-reference.com/players/r/ratkoge01.html,343.0,9.2,2.3,37.2,67.3,28.6,6.9,,,15.0
3559,scalede01,DeWayne Scales,"December 28 , 1958","Dallas, Texas us",203,94,us,Power Forward,Right,LSU,"David W. Carter in Dallas, Texas",3 years,https://www.basketball-reference.com/players/s/scalede01.html,49.0,4.6,0.2,41.7,62.8,0.2,2.9,16.7,41.9,10.9
3560,jamessi01,Sion James,"December 4 , 2002","Sugar Hill, Georgia us",196,99,us,Shooting Guard,Right,"Colleges: Tulane , Duke","Lanier HS in Sugar Hill, Georgia",,https://www.basketball-reference.com/players/j/jamessi01.html,82.0,5.4,2.0,37.1,83.7,3.1,3.5,35.2,48.3,8.3
3561,simssc01,Scott Sims,"April 18 , 1955","Kirksville, Missouri us",185,77,us,Point Guard,Right,Missouri,,1 year,https://www.basketball-reference.com/players/s/simssc01.html,12.0,2.5,1.7,38.5,66.7,-0.2,1.1,,,5.2
3562,othicma01,Matt Othick,"March 16 , 1969","Clovis, New Mexico us",188,74,us,Point Guard,Left,Arizona,"Bishop Gorman in Las Vegas, Nevada",1 year,https://www.basketball-reference.com/players/o/othicma01.html,4.0,2.0,1.8,60.0,0.0,0.0,0.5,50.0,80.0,5.9
3563,rookje01,Jerry Rook,"October 27 , 1943","Jonesboro, Arkansas us",196,99,us,Forward,Right,Arkansas State University,"Nettleton in Jonesboro, Arkansas",1 year,https://www.basketball-reference.com/players/r/rookje01.html,28.0,3.0,0.4,45.1,84.6,0.3,1.1,0.0,45.1,14.4
3564,biedeed01,Ed Biedenbach,"August 12 , 1945","Pittsburgh, Pennsylvania us",185,79,us,Guard,Right,NC State,"Edgewood in Edgewood, Pennsylvania",1 year,https://www.basketball-reference.com/players/b/biedeed01.html,7.0,0.6,0.4,0.0,66.7,-0.1,0.3,,,2.7
3565,ferrero01,Rolando Ferreira,"May 24 , 1964","Curitiba, Brazil br",216,108,br,Center,Right,Houston,"Colegio Objectivo in Sao Paolo, Brazil",1 year,https://www.basketball-reference.com/players/f/ferrero01.html,12.0,0.8,0.1,5.6,87.5,-0.2,1.1,,5.6,-7.6
3566,wrighla01,Larry Wright,"November 23 , 1954","Monroe, Louisiana us",185,72,us,Point Guard,Right,Grambling State University,"Western in Washington, District of Columbia",6 years,https://www.basketball-reference.com/players/w/wrighla01.html,343.0,8.2,3.4,46.5,77.7,10.6,1.6,26.1,46.6,13.1
3567,brandel01,Elton Brand,"March 11 , 1979","Cortlandt Manor, New York us",206,124,us,Power Forward and Center,Right,Duke,"Peekskill in Peekskill, New York",17 years,https://www.basketball-reference.com/players/b/brandel01.html,1058.0,15.9,2.1,50.0,73.6,109.6,8.5,9.5,50.1,20.5
3568,bardost01,Steve Bardo,"April 5 , 1968","Henderson, Kentucky us",196,86,us,Shooting Guard,Right,Illinois,"Carbondale in Carbondale, Illinois",3 years,https://www.basketball-reference.com/players/b/bardost01.html,33.0,2.2,1.3,32.9,69.6,-0.1,1.8,10.0,33.5,8.1
3569,hayesja01,Jarvis Hayes,"August 9 , 1981","Atlanta, Georgia us",201,99,us,Small Forward and Shooting Guard,Right,"Colleges: Western Carolina University , Georgia","Frederick Douglass in Atlanta, Georgia",7 years,https://www.basketball-reference.com/players/h/hayesja01.html,427.0,8.3,1.1,41.5,79.8,10.2,3.1,35.6,47.4,10.8
3570,josepga01,Garth Joseph,"August 8 , 1973","Roseau, Dominica dm",218,142,dm,Center,Right,College of Saint Rose,"Saint Mary's in Roseau, Dominica",1 year,https://www.basketball-reference.com/players/j/josepga01.html,4.0,0.5,0.3,20.0,0.0,-0.1,0.5,,20.0,-5.0
3571,hamilju01,Justin Hamilton,"April 1 , 1990","Newport Beach, California us",213,117,us,Center,Right,"Colleges: Iowa State , LSU","Lone Peak in Highland, Utah",3 years,https://www.basketball-reference.com/players/h/hamilju01.html,113.0,6.1,0.8,46.4,79.8,3.7,3.6,30.9,52.3,13.9
3572,mcneach01,Chris McNealy,"July 15 , 1961","Fresno, California us",201,95,us,Power Forward,Right,San Jose State,"Roosevelt in Fresno, California",3 years,https://www.basketball-reference.com/players/m/mcneach01.html,108.0,4.3,1.0,45.6,65.8,2.6,4.6,,45.6,10.3
3573,garrebi01,Billy Garrett,"October 16 , 1994","Chicago, Illinois us",198,97,us,Shooting Guard,Right,DePaul,"Morgan Park in Chicago, Illinois",1 year,https://www.basketball-reference.com/players/g/garrebi01.html,4.0,6.5,1.8,40.7,100.0,0.0,0.8,0.0,40.7,9.8
3574,mannipa01,Pace Mannion,"September 22 , 1960","Salt Lake City, Utah us",201,86,us,Small Forward,Right,Utah,"Chaparral in Las Vegas, Nevada",6 years,https://www.basketball-reference.com/players/m/mannipa01.html,216.0,3.1,1.1,41.3,66.3,1.7,1.2,20.3,42.5,9.4
3575,teletmi01,Mirza Teletović,"September 18 , 1985","Mostar, Bosnia and Herzegovina ba",206,109,ba,Power Forward and Small Forward,Right,,,6 years,https://www.basketball-reference.com/players/t/teletmi01.html,324.0,8.1,0.8,40.6,75.5,8.8,3.2,37.1,52.4,13.0
3576,johnsma02,Magic Johnson,"August 14 , 1959","Lansing, Michigan us",206,97,us,"Point Guard, Shooting Guard, and Power Forward",Right,Michigan State,"Everett in Lansing, Michigan",13 years,https://www.basketball-reference.com/players/j/johnsma02.html,906.0,19.5,11.2,52.0,84.8,155.8,7.2,30.3,53.3,24.1
3577,cookqu01,Quinn Cook,"March 23 , 1993","Washington, District of Columbia us",185,81,us,Point Guard,Right,Duke,"High Schools: DeMatha Catholic in Hyattsville, Maryland , Oak Hill Academy in Mouth of Wilson, Virginia",5 years,https://www.basketball-reference.com/players/c/cookqu01.html,188.0,6.4,1.6,46.1,79.5,4.1,1.7,40.8,54.8,12.3
3578,turneje01,Jeff Turner,"April 9 , 1962","Bangor, Maine us",206,104,us,Power Forward and Small Forward,Left,Vanderbilt,"Brandon in Brandon, Florida",10 years,https://www.basketball-reference.com/players/t/turneje01.html,612.0,6.0,1.0,46.7,76.9,8.9,3.3,34.4,47.8,8.4
3579,hoffmpa01,Paul Hoffman,"May 5 , 1925","Jasper, Indiana us",188,88,us,Shooting Guard and Point Guard,Right,Purdue,"Jasper in Jasper, Indiana",6 years,https://www.basketball-reference.com/players/h/hoffmpa01.html,317.0,10.2,2.9,34.0,67.6,12.4,5.1,,,12.4
3580,oyedeol01,Olumide Oyedeji,"May 11 , 1981","Ibadan, Nigeria ng",208,108,ng,Center,Right,,"Community in Ibadan, Nigeria",3 years,https://www.basketball-reference.com/players/o/oyedeol01.html,93.0,1.4,0.1,49.5,65.9,1.2,2.1,,49.5,10.5
3581,willigu02,Guy Williams,"July 1 , 1960","Los Angeles, California us",206,90,us,Power Forward and Small Forward,Right,"Colleges: San Francisco , Washington State","Bishop O'Dowd in Oakland, California",2 years,https://www.basketball-reference.com/players/w/willigu02.html,26.0,2.6,0.3,45.6,45.5,0.2,1.3,25.0,46.3,13.6
3582,haywobr01,Brendan Haywood,"November 27 , 1979","New York, New York us",213,121,us,Center,Right,UNC,"Dudley in Greensboro, North Carolina",13 years,https://www.basketball-reference.com/players/h/haywobr01.html,816.0,6.8,0.5,52.8,58.7,43.8,6.0,0.0,52.8,14.6
3583,meelycl01,Cliff Meely,"July 10 , 1947","Rosedale, Mississippi us",203,97,us,Power Forward,Right,Colorado,"Harlan in Chicago, Illinois",5 years,https://www.basketball-reference.com/players/m/meelycl01.html,318.0,8.4,1.3,41.7,67.5,4.6,5.4,,,12.3
3584,palmetr01,Trayvon Palmer,"November 13 , 1994","Milwaukee, Wisconsin us",198,90,us,Shooting Guard,Right,"Colleges: North Dakota State College of Science , Chicago State","Brown Deer in Brown Deer, Wisconsin",1 year,https://www.basketball-reference.com/players/p/palmetr01.html,1.0,0.0,0.0,0.0,,0.0,2.0,,0.0,-5.7
3585,willico01,Corey Williams,"April 24 , 1970","Twiggs, Georgia us",188,86,us,Point Guard,Right,Oklahoma State,"Northeast in Macon, Georgia",2 years,https://www.basketball-reference.com/players/w/willico01.html,39.0,2.4,0.7,36.7,82.6,0.2,0.9,25.0,37.2,9.1
3586,smithdo02,Don Smith,"October 10 , 1951","Dayton, Ohio us",183,72,us,Shooting Guard,Right,Dayton,"Roth in Dayton, Ohio",1 year,https://www.basketball-reference.com/players/s/smithdo02.html,54.0,5.2,0.9,40.8,100.0,0.0,0.6,,,12.6
3587,strusma01,Max Strus,"March 28 , 1996","Hickory Hills, Illinois us",196,97,us,Small Forward,Right,"Colleges: Lewis (IL) , DePaul","Amos Alonzo Stagg in Hickory Hills, Illinois",,https://www.basketball-reference.com/players/s/strusma01.html,321.0,10.4,2.3,42.7,81.1,16.0,3.5,37.0,56.2,11.8
3588,drollra01,Ralph Drollinger,"April 20 , 1954","La Mesa, California us",218,113,us,Center,Left,UCLA,"Grossmont in El Cajon, California",1 year,https://www.basketball-reference.com/players/d/drollra01.html,6.0,2.5,2.3,50.0,25.0,-0.2,3.2,,50.0,5.3
3589,jonespo01,Popeye Jones,"June 17 , 1970","Dresden, Tennessee us",203,113,us,Power Forward,Right,Murray State,"Dresden in Dresden, Tennessee",11 years,https://www.basketball-reference.com/players/j/jonespo01.html,535.0,7.0,1.3,44.7,75.1,22.0,7.4,28.1,45.0,13.3
3590,burtowi01,Willie Burton,"May 26 , 1968","Detroit, Michigan us",203,95,us,Small Forward,Right,Minnesota,"Saint Martin de Porres in Detroit, Michigan",8 years,https://www.basketball-reference.com/players/b/burtowi01.html,316.0,10.3,1.2,42.4,78.6,9.1,2.9,34.5,45.2,12.7
3591,wheelty01,Tyson Wheeler,"October 8 , 1975","New Britain, Connecticut us",178,74,us,Point Guard,Left,Rhode Island,"New London in New London, Connecticut",1 year,https://www.basketball-reference.com/players/w/wheelty01.html,1.0,4.0,2.0,100.0,50.0,0.1,0.0,100.0,150.0,76.1
3592,carran01,Antoine Carr,"July 23 , 1961","Oklahoma City, Oklahoma us",206,102,us,"Power Forward, Small Forward, and Center",Right,Wichita State,"Wichita Heights in Wichita, Kansas",16 years,https://www.basketball-reference.com/players/c/carran01.html,987.0,9.3,1.1,50.3,78.0,42.1,3.4,13.0,50.3,14.2
3593,vanexni01,Nick Van Exel,"November 27 , 1971","Kenosha, Wisconsin us",185,77,us,Point Guard and Shooting Guard,Left,"Colleges: Trinity Valley CC , Cincinnati","Saint Joseph's in Kenosha, Wisconsin",13 years,https://www.basketball-reference.com/players/v/vanexni01.html,880.0,14.4,6.6,40.5,79.4,55.9,2.9,35.7,47.1,15.8
3594,gilyaja01,Jacob Gilyard,"July 14 , 1998","Kansas City, Missouri us",173,72,us,Point Guard,Right,Richmond,"The Barstow School in Kansas City, Missouri",2 years,https://www.basketball-reference.com/players/g/gilyaja01.html,42.0,4.2,3.4,39.9,100.0,1.5,1.2,40.3,56.9,10.9
3595,smithwi01,Bill Smith,"February 14 , 1949","Rochester, New York us",213,99,us,Center,Right,Syracuse,,2 years,https://www.basketball-reference.com/players/s/smithwi01.html,30.0,6.8,0.7,43.1,59.7,0.1,4.8,,,11.2
3596,dempsge01,George Dempsey,"July 19 , 1929","Philadelphia, Pennsylvania us",188,86,us,Point Guard and Shooting Guard,Right,King's College,"Merchantville in Merchantville, New Jersey",5 years,https://www.basketball-reference.com/players/d/dempsge01.html,315.0,5.0,2.3,40.7,66.1,10.8,3.6,,,12.4
3597,livinch01,Chris Livingston,"October 15 , 2003","Akron, Ohio us",198,99,us,Small Forward,Right,Kentucky,"High Schools: Buchtel in Akron, Ohio , Western Reserve Academy in Hudson, Ohio , Oak Hill Academy in Mouth of Wilson, Virginia",,https://www.basketball-reference.com/players/l/livinch01.html,45.0,1.4,0.2,42.9,76.2,0.2,1.3,6.3,43.8,9.0
3598,woodslo01,Loren Woods,"June 21 , 1978","St. Louis, Missouri us",216,111,us,Center,Right,"Colleges: Wake Forest , Arizona","Cardinal Ritter in St. Louis, Missouri",6 years,https://www.basketball-reference.com/players/w/woodslo01.html,215.0,2.6,0.3,41.9,64.2,3.1,3.2,14.3,42.0,11.2
3599,glennmi01,Mike Glenn,"September 10 , 1955","Rome, Georgia us",188,79,us,Shooting Guard and Point Guard,Right,Southern Illinois,"Coosa in Rome, Georgia",10 years,https://www.basketball-reference.com/players/g/glennmi01.html,593.0,7.6,1.6,54.2,85.5,25.3,1.2,28.6,54.3,15.1
3600,plumlmi01,Miles Plumlee,"September 1 , 1988","Fort Wayne, Indiana us",211,112,us,Center,Right,Duke,"High Schools: Warsaw Community in Warsaw, Indiana , Christ School in Arden, North Carolina",7 years,https://www.basketball-reference.com/players/p/plumlmi01.html,346.0,4.9,0.5,54.2,54.3,10.6,4.5,,54.2,13.7
3601,thornal01,Al Thornton,"December 7 , 1983","Perry, Georgia us",203,99,us,Small Forward and Power Forward,Right,Florida State,"Perry in Perry, Georgia",4 years,https://www.basketball-reference.com/players/t/thornal01.html,296.0,11.9,1.2,45.2,74.7,6.1,4.2,29.3,46.5,12.3
3602,feltora01,Raymond Felton,"June 26 , 1984","Marion, South Carolina us",185,92,us,Point Guard and Shooting Guard,Right,UNC,"Latta in Latta, South Carolina",14 years,https://www.basketball-reference.com/players/f/feltora01.html,971.0,11.2,5.2,41.2,79.0,40.2,3.0,32.9,45.9,13.8
3603,bolgebi01,Bill Bolger,"August 21 , 1931","New York, New York us",196,92,us,Small Forward,Right,Georgetown,"Xavier in New York, New York",1 year,https://www.basketball-reference.com/players/b/bolgebi01.html,20.0,2.8,0.6,40.7,61.5,0.2,1.8,,,10.8
3604,tylerbj01,B.J. Tyler,"April 30 , 1971","Galveston, Texas us",185,83,us,Point Guard,Right,"Colleges: DePaul , Texas","Lincoln in Port Arthur, Texas",1 year,https://www.basketball-reference.com/players/t/tylerbj01.html,55.0,3.5,3.2,38.1,70.0,-0.7,1.1,31.4,42.3,8.5
3605,burleto01,Tom Burleson,"February 24 , 1952","Crossnore, North Carolina us",218,102,us,Center,Right,NC State,"Avery County in Newland, North Carolina",7 years,https://www.basketball-reference.com/players/b/burleto01.html,446.0,9.4,1.3,44.5,72.6,22.9,6.3,0.0,44.5,16.1
